"log_id","us_id","log_task_name","log_question_score","log_question_status","log_question_used_time","log_created_time","log_question_number","log_question_name"
"22066","1","comparison","0","t","00:00:03.823","2019-02-11 05:12:14.1214","1","6 animals"
"300","1","ordinality","1","t","00:00:00.292","2018-07-17 07:55:32.5532","1","animal-zebra-10"
"301","1","ordinality","1","t","00:00:00.222","2018-07-17 07:55:35.5535","2","animal-lamb-11"
"302","1","ordinality","0","t","00:00:03.359","2018-07-17 07:55:38.5538","0","sample-drag-number-4"
"303","1","comparison","0","t","00:00:02.777","2018-07-17 09:10:06.106","1","6 animals"
"304","1","comparison","0","t","00:00:01.982","2018-07-17 09:10:08.108","2","5 animals"
"305","1","comparison","0","t","00:00:02.358","2018-07-17 09:10:11.1011","3","13 animals"
"306","1","comparison","0","t","00:00:01.817","2018-07-17 09:10:12.1012","4","25 animals"
"307","1","identification","0","t","00:00:02.008","2018-07-17 09:12:31.1231","1","number-0 EXEPLE"
"308","1","identification","1","t","00:00:00.603","2018-07-17 09:12:36.1236","2","number-7"
"309","1","identification","1","t","00:00:01.217","2018-07-17 09:12:41.1241","3","number-6"
"310","1","identification","1","t","00:00:00.917","2018-07-17 09:12:46.1246","4","number-3"
"311","1","identification","1","t","00:00:00.99","2018-07-17 09:12:52.1252","5","number-5"
"312","1","identification","1","t","00:00:01.163","2018-07-17 09:12:57.1257","6","number-1"
"313","1","identification","1","t","00:00:01.133","2018-07-17 09:13:03.133","7","number-2"
"314","1","identification","1","t","00:00:00.693","2018-07-17 09:13:08.138","8","number-4"
"315","1","identification","1","t","00:00:00.606","2018-07-17 09:13:13.1313","9","number-9"
"316","1","identification","1","t","00:00:01.114","2018-07-17 09:13:18.1318","10","number-0"
"317","1","identification","1","t","00:00:00.598","2018-07-17 09:13:23.1323","11","number-8"
"318","1","identification","1","t","00:00:02.301","2018-07-17 09:13:30.133","12","number-12"
"319","1","identification","1","t","00:00:03.234","2018-07-17 09:13:38.1338","13","number-25"
"320","1","identification","1","t","00:00:03.123","2018-07-17 09:13:45.1345","14","number-29"
"321","1","identification","1","t","00:00:02.62","2018-07-17 09:13:52.1352","15","number-33"
"322","1","identification","1","t","00:00:02.105","2018-07-17 09:13:59.1359","16","number-40"
"323","1","identification","0","t","00:00:02.908","2018-07-17 09:17:35.1735","1","number-0 EXEPLE"
"324","1","identification","1","t","00:00:01.559","2018-07-17 09:17:41.1741","2","number-7"
"325","1","identification","1","t","00:00:00.636","2018-07-17 09:17:46.1746","3","number-6"
"326","1","identification","1","t","00:00:00.777","2018-07-17 09:17:51.1751","4","number-3"
"327","1","identification","1","t","00:00:00.825","2018-07-17 09:17:56.1756","5","number-5"
"328","1","identification","1","t","00:00:00.563","2018-07-17 09:18:04.184","6","number-1"
"329","1","identification","1","t","00:00:00.486","2018-07-17 09:18:29.1829","7","number-2"
"330","1","identification","1","t","00:00:00.507","2018-07-17 09:18:46.1846","8","number-4"
"331","1","identification","1","t","00:00:00.528","2018-07-17 09:18:51.1851","9","number-9"
"332","1","identification","1","t","00:00:01.04","2018-07-17 09:18:57.1857","10","number-0"
"333","1","identification","1","t","00:00:00.791","2018-07-17 09:19:02.192","11","number-8"
"334","1","identification","1","t","00:00:01.174","2018-07-17 09:19:07.197","12","number-12"
"335","1","identification","1","t","00:00:01.845","2018-07-17 09:19:14.1914","13","number-25"
"336","1","identification","1","t","00:00:05.881","2018-07-17 09:19:24.1924","14","number-29"
"337","1","identification","1","t","00:00:02.991","2018-07-17 09:19:31.1931","15","number-33"
"338","1","identification","1","t","00:00:05.088","2018-07-17 09:19:41.1941","16","number-40"
"339","1","ordinality","0","t","00:00:00","2018-07-17 09:37:09.379","0","animal-sample"
"340","1","ordinality","1","t","00:00:06.642","2018-07-17 09:37:19.3719","1","animal-zebra-10"
"341","1","ordinality","0","f","00:00:00.408","2018-07-17 09:37:22.3722","2","animal-lamb-11"
"342","1","ordinality","0","t","00:00:03.027","2018-07-17 09:37:25.3725","0","sample-drag-number-4"
"343","1","counting","0","f","00:00:00.216","2018-07-17 09:42:46.4246","2.2","number-6"
"344","1","counting","0","f","00:00:01.492","2018-07-17 09:42:52.4252","2.3","number-12"
"345","1","counting","0","f","00:00:00.224","2018-07-17 09:43:07.437","3.2","number-4"
"346","1","counting","0","f","00:00:00","2018-07-17 09:43:12.4312","3.3","number-15"
"347","1","counting","0","f","00:00:00.487","2018-07-17 09:43:15.4315","4.1","animal normal"
"348","1","counting","0","f","00:00:00.416","2018-07-17 09:43:17.4317","5.2","animal sorted"
"349","1","counting","0","f","00:00:00.651","2018-07-17 09:43:20.432","5.1","6 ladybugs normal"
"350","1","counting","0","f","00:00:00","2018-07-17 09:43:22.4322","5.2","6-ladybugs-sorted"
"351","1","counting","0","f","00:00:00","2018-07-17 09:43:23.4323","6.1","9-chickens-normal"
"352","1","counting","0","f","00:00:00","2018-07-17 09:43:24.4324","6.2","9 chickens sorted"
"353","1","counting","0","f","00:00:00","2018-07-17 09:43:25.4325","7.1","15 mouses normal"
"354","1","counting","0","f","00:00:00","2018-07-17 09:43:25.4325","7.2","20 mouses sorted"
"355","1","counting","1.5","t","00:00:01.444","2018-07-17 03:02:07.27","2.2","number-6"
"356","1","counting","1","t","00:00:02.283","2018-07-17 03:02:18.218","2.3","number-12"
"357","1","counting","0.5","t","00:00:01.828","2018-07-17 03:02:37.237","3.2","number-4"
"358","1","counting","0","f","00:00:00","2018-07-17 03:02:43.243","3.3","number-15"
"359","1","counting","0","f","00:00:02.8","2018-07-17 03:02:48.248","4.1","animal normal"
"360","1","counting","0","f","00:00:02.315","2018-07-17 03:02:52.252","5.2","animal sorted"
"361","1","counting","0","f","00:00:02.788","2018-07-17 03:02:57.257","5.1","6 ladybugs normal"
"362","1","counting","0.5","t","00:00:00","2018-07-17 03:02:59.259","5.2","6-ladybugs-sorted"
"363","1","counting","1","t","00:00:00.727","2018-07-17 03:03:02.32","6.1","9-chickens-normal"
"364","1","counting","0","f","00:00:00.852","2018-07-17 03:03:05.35","7.1","15 mouses normal"
"365","1","counting","0.5","t","00:00:00","2018-07-17 03:03:06.36","7.2","20 mouses sorted"
"22006","1","comparison","0","t","00:00:02.876","2019-01-25 08:13:06.136","3","13 animals"
"22005","1","comparison","0","t","00:00:02.821","2019-01-25 08:13:03.133","2","5 animals"
"22004","1","comparison","0","t","00:00:05.086","2019-01-25 08:13:00.13","1","6 animals"
"22003","1","counting","1","t","00:00:03.712","2019-01-25 08:12:28.1228","7.1","15 mouses normal"
"22002","1","counting","1","t","00:00:07.493","2019-01-25 08:12:23.1223","6.1","9-chickens-normal"
"22007","1","comparison","0","t","00:00:02.991","2019-01-25 08:13:09.139","4","25 animals"
"22001","1","counting","1","t","00:00:02.105","2019-01-25 08:12:13.1213","5.1","6 ladybugs normal"
"22000","1","counting","0","t","00:00:02.625","2019-01-25 08:12:09.129","4.1","animal normal"
"22008","1","identification","0","t","00:00:03.114","2019-01-26 09:50:17.5017","1","number-0 EXEPLE"
"21999","1","counting","0","f","00:00:00","2019-01-25 08:12:04.124","3.3","number-15"
"21998","1","counting","0","f","00:00:01.324","2019-01-25 08:12:02.122","3.2","number-4"
"22009","1","identification","1","t","00:00:02.762","2019-01-26 09:50:24.5024","2","number-7"
"21997","1","counting","0","f","00:00:00","2019-01-25 08:11:52.1152","2.3","number-12"
"22010","1","identification","1","t","00:00:04.028","2019-01-26 09:50:32.5032","3","number-6"
"22011","1","identification","1","t","00:00:05.612","2019-01-26 09:50:42.5042","4","number-3"
"21996","1","counting","0","f","00:00:00","2019-01-25 08:11:49.1149","2.2","number-6"
"21995","1","addition","1","t","00:00:08.343","2019-01-25 10:24:34.2434","3","number-3-plus-4"
"22012","1","identification","1","t","00:00:02.512","2019-01-26 09:50:49.5049","5","number-5"
"21994","1","addition","0","f","00:00:41.292","2019-01-25 10:23:46.2346","2","object-2-plus-3"
"22013","1","identification","1","t","00:00:02.902","2019-01-26 09:50:57.5057","6","number-1"
"21993","1","addition","0","f","00:00:24.644","2019-01-25 10:23:00.23","1","object-2-plus-1"
"22014","1","identification","1","t","00:00:02.326","2019-01-26 09:51:03.513","7","number-2"
"21992","1","ordinality","0","f","00:00:15.341","2019-01-25 10:22:05.225","5","drag-number-6"
"21991","1","ordinality","1","t","00:00:33.153","2019-01-25 10:21:50.215","4","drag-number-13"
"21990","1","ordinality","1","t","00:00:15.988","2019-01-25 10:21:17.2117","3","drag-number-7"
"22015","1","identification","1","t","00:00:03.559","2019-01-26 09:51:11.5111","8","number-4"
"21989","1","ordinality","0","t","00:00:16.987","2019-01-25 10:21:01.211","0","sample-drag-number-4"
"22016","1","identification","1","t","00:00:05.759","2019-01-26 09:51:21.5121","9","number-9"
"21988","1","ordinality","1","t","00:00:06.374","2019-01-25 10:20:44.2044","2","animal-lamb-11"
"22017","1","identification","1","t","00:00:04.502","2019-01-26 09:51:30.513","10","number-0"
"21987","1","ordinality","1","t","00:00:06.716","2019-01-25 10:20:35.2035","1","animal-zebra-10"
"21986","1","ordinality","0","f","00:00:00","2019-01-25 10:20:25.2025","0","animal-sample"
"21985","1","number_line","1","t","00:00:35.38","2019-01-25 10:19:49.1949","6","star-9"
"21984","1","number_line","1","t","00:00:10.555","2019-01-25 10:19:10.191","5","star-5"
"22018","1","identification","1","t","00:00:03.26","2019-01-26 09:51:38.5138","11","number-8"
"22019","1","identification","1","t","00:00:46.471","2019-01-26 09:52:29.5229","12","number-12"
"21983","1","number_line","1","t","00:00:18.348","2019-01-25 10:18:55.1855","4","star-1"
"22020","1","identification","1","t","00:01:17.218","2019-01-26 09:53:50.535","13","number-25"
"21982","1","number_line","1","t","00:00:19.941","2019-01-25 10:18:33.1833","3","star-7"
"22021","1","identification","1","t","00:00:34.727","2019-01-26 09:54:29.5429","14","number-29"
"22022","1","identification","0","f","00:02:47.378","2019-01-26 09:57:21.5721","15","number-33"
"21981","1","number_line","0","f","00:00:11.036","2019-01-25 10:18:09.189","2","star-4"
"22023","1","identification","1","t","00:00:08.892","2019-01-26 09:57:35.5735","16","number-40"
"21980","1","number_line","0","f","00:00:15.947","2019-01-25 10:17:54.1754","1","star-2"
"21979","1","number_line","1","t","00:00:20.628","2019-01-25 10:17:34.1734","6","rocket-10"
"22024","1","Comparison_object","1","t","00:00:00.941","2019-01-26 09:58:08.588","1","5:10"
"21978","1","number_line","1","t","00:00:12.758","2019-01-25 10:17:09.179","5","rocket-5"
"22025","1","Comparison_object","1","t","00:00:00.07","2019-01-26 09:58:12.5812","2","10:15"
"22026","1","Comparison_object","1","t","00:00:00.644","2019-01-26 09:58:16.5816","3","8:6"
"22027","1","Comparison_object","1","t","00:00:00.912","2019-01-26 09:58:20.582","4","10:8"
"21977","1","number_line","0","f","00:00:05.181","2019-01-25 10:16:53.1653","4","rocket-7"
"417","1","counting","0","f","00:00:00","2018-07-17 06:32:34.3234","2.2","number-6"
"418","1","counting","0","f","00:00:00","2018-07-17 06:32:51.3251","2.2","number-6"
"419","1","counting","0","f","00:00:00","2018-07-17 06:32:54.3254","2.3","number-12"
"420","1","counting","0","f","00:00:00","2018-07-17 06:32:56.3256","3.2","number-4"
"421","1","counting","0","f","00:00:00","2018-07-17 06:32:59.3259","3.3","number-15"
"422","1","counting","0","f","00:00:00","2018-07-17 06:32:59.3259","4.1","animal normal"
"423","1","counting","0","t","00:00:00","2018-07-17 06:33:00.33","5.2","animal sorted"
"424","1","counting","1","t","00:00:00","2018-07-17 06:33:01.331","5.1","6 ladybugs normal"
"425","1","counting","1","t","00:00:01.915","2018-07-17 06:33:05.335","6.1","9-chickens-normal"
"426","1","counting","1","t","00:00:00","2018-07-17 06:33:06.336","7.1","15 mouses normal"
"427","1","number_line","0","f","00:00:00","2018-07-17 06:41:01.411","1","rocket-2-Example"
"428","1","number_line","0","f","00:00:00.946","2018-07-17 06:41:06.416","2","rocket-4"
"429","1","number_line","1","t","00:00:00.76","2018-07-17 06:41:11.4111","3","rocket-9"
"430","1","number_line","1","t","00:00:01.129","2018-07-17 06:41:16.4116","4","rocket-7"
"431","1","number_line","1","t","00:00:00.73","2018-07-17 06:41:21.4121","5","rocket-5"
"432","1","number_line","1","t","00:00:02.482","2018-07-17 06:41:27.4127","6","rocket-10"
"433","1","number_line","0","f","00:00:00","2018-07-17 06:41:27.4127","1","star-2"
"434","1","number_line","1","t","00:00:04.005","2018-07-17 06:41:35.4135","2","star-4"
"22028","1","Comparison_object","1","t","00:00:00.43","2019-01-26 09:58:24.5824","5","10:12"
"21976","1","number_line","1","t","00:00:09.054","2019-01-25 10:16:43.1643","3","rocket-9"
"22029","1","Comparison_object","1","t","00:00:00.361","2019-01-26 09:58:28.5828","6","14:12"
"22030","1","Comparison_object","1","t","00:00:00.473","2019-01-26 09:58:32.5832","7","14:16"
"21975","1","number_line","0","f","00:00:02.662","2019-01-25 10:16:30.163","2","rocket-4"
"21974","1","number_line","0","t","00:00:00","2019-01-25 10:16:24.1624","1","rocket-2-Example"
"22031","1","comparison_number","1","t","00:00:00.075","2019-01-26 09:59:13.5913","1","8:3"
"21973","1","comparison","0","f","00:00:30.6","2019-01-25 10:15:57.1557","4","25 animals"
"22032","1","comparison_number","1","t","00:00:00.145","2019-01-26 09:59:17.5917","2","5:9"
"22033","1","comparison_number","1","t","00:00:00.656","2019-01-26 09:59:22.5922","3","6:2"
"22034","1","comparison_number","1","t","00:00:00.206","2019-01-26 09:59:27.5927","4","4:7"
"21972","1","comparison","0","f","00:00:15.292","2019-01-25 10:15:27.1527","3","13 animals"
"21971","1","comparison","0","t","00:00:11.736","2019-01-25 10:15:12.1512","2","5 animals"
"22035","1","comparison_number","1","t","00:00:02.48","2019-01-26 09:59:34.5934","5","19:15"
"21970","1","comparison","0","f","00:00:13.07","2019-01-25 10:15:00.15","1","6 animals"
"21969","1","comparison_number","1","t","00:00:01.368","2019-01-25 10:13:57.1357","7","24:27"
"69","1","comparison","0","f","00:00:00.674","2018-07-11 10:02:30.23","3","13 animals"
"70","1","comparison","0","t","00:00:00.593","2018-07-11 10:02:31.231","4","25 animals"
"71","1","number_line","0","t","00:00:00","2018-07-11 10:02:46.246","1","rocket-8"
"72","1","number_line","0","t","00:00:07.577","2018-07-11 10:02:57.257","1","star-6"
"73","1","number_line","0","f","00:00:02.577","2018-07-11 10:03:04.34","2","rocket-4"
"74","1","number_line","1","t","00:00:01.74","2018-07-11 10:03:10.31","3","rocket-9"
"75","1","number_line","0","f","00:00:01.146","2018-07-11 10:03:15.315","4","rocket-7"
"76","1","number_line","0","f","00:00:01.005","2018-07-11 10:03:20.32","5","rocket-5"
"77","1","number_line","1","t","00:00:01.747","2018-07-11 10:03:26.326","6","rocket-10"
"78","1","number_line","0","t","00:00:01.541","2018-07-11 10:03:31.331","2","star-2"
"79","1","number_line","0","f","00:00:01.772","2018-07-11 10:03:37.337","3","star-4"
"80","1","number_line","0","f","00:00:02.064","2018-07-11 10:03:43.343","4","star-7"
"81","1","number_line","1","t","00:00:00.605","2018-07-11 10:03:48.348","5","star-1"
"82","1","number_line","1","t","00:00:01.657","2018-07-11 10:03:53.353","6","star-5"
"83","1","number_line","1","t","00:00:01.866","2018-07-11 10:03:59.359","7","star-9"
"84","1","ordinality","0","t","00:00:01.894","2018-07-11 10:04:05.45","1","drag-number-4"
"85","1","ordinality","0","f","00:00:01.302","2018-07-11 10:04:06.46","2","drag-number-7"
"86","1","ordinality","1","t","00:00:01.43","2018-07-11 10:04:08.48","3","drag-number-13"
"87","1","ordinality","0","f","00:00:03.845","2018-07-11 10:04:11.411","4","drag-number-6"
"88","1","addition","1","t","00:00:00.815","2018-07-11 10:04:33.433","1","object-2-plus-1"
"89","1","addition","0","f","00:00:00.949","2018-07-11 10:04:38.438","2","object-2-plus-3"
"90","1","addition","1","t","00:00:00.246","2018-07-11 10:04:53.453","3","number-3-plus-4"
"91","1","addition","1","t","00:00:01.223","2018-07-11 10:04:57.457","4","number-12-plus-2"
"92","1","addition","1","t","00:00:00.253","2018-07-11 10:05:00.5","5","number-15-plus-14"
"93","1","subtraction","1","t","00:00:01.216","2018-07-11 10:05:23.523","1","object-object-5-minus-2"
"94","1","subtraction","1","t","00:00:00.211","2018-07-11 10:05:29.529","2","object-object-8-minus-2"
"95","1","subtraction","1","t","00:00:01.914","2018-07-11 10:05:57.557","3","number-4-minus-1"
"96","1","subtraction","1","t","00:00:00.638","2018-07-11 10:06:00.6","4","number-17-minus-4"
"97","1","subtraction","1","t","00:00:00.327","2018-07-11 10:06:03.63","5","number-29-minus-15"
"98","1","counting","0","t","00:00:01.939","2018-07-12 12:52:09.529","2.1","number-2"
"99","1","counting","1","t","00:00:08.175","2018-07-12 12:52:17.5217","2.2","number-6"
"100","1","counting","1","t","00:00:00.926","2018-07-12 12:52:18.5218","2.3","number-12"
"101","1","counting","0","t","00:00:01.015","2018-07-12 12:52:19.5219","3.1","number-10"
"102","1","counting","1","t","00:00:00.591","2018-07-12 12:52:20.522","3.2","number-4"
"103","1","counting","1","t","00:00:00.512","2018-07-12 12:52:20.522","3.3","number-15"
"104","1","counting","0","t","00:00:01.534","2018-07-12 12:52:22.5222","4.1","animal normal"
